id,district,street,number,address,lon,lat,geocode,inPestGhetto,inInternational
d9-1330,9,Sobieski János utca,2,Sobieski János utca 2.,19.083484,47.479952,street-segment,0,0
d9-1331,9,Telepy utca,14,Telepy utca 14.,19.083279,47.479015,street-segment,0,0
d9-1332,9,Thaly Kálmán utca,22,Thaly Kálmán utca 22.,19.077147,47.480995,street-segment,0,0
d9-1333,9,Tompa utca,26,Tompa utca 26.,19.071736,47.482091,street-segment,0,0
d9-1334,9,Tompa utca,32,Tompa utca 32.,19.07064,47.482564,street-segment,0,0
d9-1335,9,Tűzoltó utca,51,Tűzoltó utca 51.,19.070345,47.484413,street-segment,0,0
d9-1336,9,Tűzoltó utca,52,Tűzoltó utca 52.,19.084321,47.477429,street-segment,0,0
d9-1337,9,Tűzoltó utca,54,Tűzoltó utca 54.,19.071126,47.484051,street-segment,0,0
d9-1338,9,Tűzoltó utca,55,Tűzoltó utca 55.,19.084595,47.477307,street-segment,0,0
d9-1339,9,Tűzoltó utca,69,Tűzoltó utca 69.,19.082068,47.479157,street-segment,0,0
d9-1340,9,Tűzoltó utca,72,Tűzoltó utca 72.,19.084362,47.477326,street-segment,0,0
d9-1341,9,Vendel utca,15,Vendel utca 15.,19.078092,47.480324,street-segment,0,0
d9-1342,9,Viola utca,6,Viola utca 6.,19.10111,47.559291,street-segment,0,0
d9-1343,9,Viola utca,10,Viola utca 10.,19.101183,47.559208,street-segment,0,0
d9-1344,9,Viola utca,19,Viola utca 19.,19.076987,47.482742,street-segment,0,0
d10-1345,10,Állomás utca,18,Állomás utca 18.,19.148388,47.521026,street-segment,0,0
d10-1346,10,Bánya utca,13,Bánya utca 13.,19.135281,47.485864,street-segment,0,0
d10-1347,10,Bihari út,27,Bihari út 27.,19.114561,47.472878,street-segment,0,0
d10-1348,10,Cserkesz utca,7,Cserkesz utca 7.,19.129046,47.481472,street-segment,0,0
d10-1349,10,Füzér utca,7,Füzér utca 7.,19.128758,47.486351,street-segment,0,0
d10-1350,10,Gyömrői út,29/a,Gyömrői út 29/a.,19.169835,47.460638,street-segment,0,0
d10-1351,10,Hölgy utca,5,Hölgy utca 5.,19.125422,47.48813,street-segment,0,0
d10-1352,10,Kelemen utca,1/c,Kelemen utca 1/c.,19.132596,47.476608,street-segment,0,0
d10-1353,10,Kőbányai út,39,Kőbányai út 39.,19.126967,47.482532,street-segment,0,0
d10-1354,10,Kőrösi Csoma út,9,Kőrösi Csoma út 9.,19.133286,47.489645,district-bbox,0,0
d10-1355,10,Kőrösi Csoma út,11,Kőrösi Csoma út 11.,19.123532,47.491992,district-bbox,0,0
d10-1356,10,Liget tér,4/a,Liget tér 4/a.,19.127256,47.484528,street-segment,0,0
d10-1357,10,Liget utca,16,Liget utca 16.,19.135033,47.489823,street-segment,0,0
d10-1358,10,Ónodi utca,6,Ónodi utca 6.,19.133644,47.49012,street-segment,0,0
d10-1359,10,Pongrác út,7,Pongrác út 7.,19.128379,47.50008,district-bbox,0,0
d10-1360,10,Szállás utca,21,Szállás utca 21.,19.126963,47.478725,street-segment,0,0
d11-1361,11,Bartók Béla út,20,Bartók Béla út 20.,19.034003,47.473061,street-segment,0,0
d11-1362,11,Bartók Béla út,47,Bartók Béla út 47.,19.029103,47.47086,street-segment,0,0
d11-1363,11,Bartók Béla út,52,Bartók Béla út 52.,19.022848,47.468144,street-segment,0,0
d11-1364,11,Bikszádi utca,9/b,Bikszádi utca 9/b.,19.035765,47.461081,street-segment,0,0
d11-1365,11,Breznó köz,5,Breznó köz 5.,19.02269,47.484783,street-segment,0,0
d11-1366,11,Budafoki út,23,Budafoki út 23.,19.052458,47.473581,street-segment,0,0
d11-1367,11,Budafoki út,26/b,Budafoki út 26/b.,19.053865,47.480127,street-segment,0,0
d11-1368,11,Budafoki út,32/e,Budafoki út 32/e.,19.052985,47.465904,street-segment,0,0
d11-1369,11,Daróci út,50,Daróci út 50.,19.019466,47.466899,district-bbox,0,0
d11-1370,11,Györök utca,18,Györök utca 18.,19.031166,47.474452,street-segment,0,0
d11-1371,11,Hamzsabégi út,28,Hamzsabégi út 28.,19.032524,47.473438,street-segment,0,0
d11-1372,11,Himfy utca,10,Himfy utca 10.,19.046789,47.479574,street-segment,0,0
d11-1373,11,Péterhegyi út,23,Péterhegyi út 23.,19.016403,47.451394,street-segment,0,0
d11-1374,11,Újházy utca,4,Újházy utca 4.,19.043856,47.468957,street-segment,0,0
d11-1375,11,Váli utca,6,Váli utca 6.,19.048549,47.476373,street-segment,0,0
d11-1376,11,Zsombolyai út,20,Zsombolyai út 20.,19.036911,47.475497,street-segment,0,0
d12-1377,12,Alkotás út,39/c,Alkotás út 39/c.,19.024446,47.487788,street-segment,0,0
d12-1378,12,Breznó lépcső,2,Breznó lépcső 2.,19.021573,47.484122,street-segment,0,0
d12-1379,12,Csaba utca,9,Csaba utca 9.,19.190162,47.4559,street-segment,0,0
d12-1380,12,Csörsz utca,55,Csörsz utca 55.,19.02031,47.490402,street-segment,0,0
d12-1381,12,Hollósy Simon utca,10,Hollósy Simon utca 10.,19.017111,47.494561,street-segment,0,0
d12-1382,12,Istenhegyi út,16,Istenhegyi út 16.,19.020404,47.497886,street-segment,0,0
d12-1383,12,Széll Kálmán tér,18,Széll Kálmán tér 18.,19.022256,47.507796,street-segment,0,0
d12-1384,12,Városmajor utca,15,Városmajor utca 15.,19.00887,47.509601,street-segment,0,0
d12-1385,12,Városmajor utca,19/a,Városmajor utca 19/a.,19.0168,47.506098,street-segment,0,0
d12-1386,12,Városmajor utca,25/b,Városmajor utca 25/b.,19.010227,47.508465,street-segment,0,0
d12-1387,12,Városmajor utca,37,Városmajor utca 37.,19.009663,47.50867,street-segment,0,0
d12-1388,12,Városmajor utca,47/b,Városmajor utca 47/b.,19.018168,47.50532,street-segment,0,0
d12-1389,12,Városmajor utca,55/a,Városmajor utca 55/a.,19.009973,47.508658,street-segment,0,0
d13-1390,13,Alig utca,6/b,Alig utca 6/b.,19.059226,47.517939,street-segment,0,0
d13-1391,13,Alig utca,12,Alig utca 12.,19.059193,47.51808,street-segment,0,0
d13-1392,13,Angyalföldi út,21,Angyalföldi út 21.,19.068174,47.531299,street-segment,0,0
d13-1393,13,Apály utca,2/f,Apály utca 2/f.,19.065999,47.528175,street-segment,0,0
d13-1394,13,Balzac utca,8-10,Balzac utca 8-10.,19.058452,47.514771,street-segment,0,0
d13-1395,13,Balzac utca,12,Balzac utca 12.,19.051332,47.516928,street-segment,0,1
d13-1396,13,Balzac utca,15,Balzac utca 15.,19.054971,47.515922,street-segment,0,1
d13-1397,13,Balzac utca,18,Balzac utca 18.,19.051241,47.516941,street-segment,0,1
d13-1398,13,Balzac utca,20,Balzac utca 20.,19.058451,47.514647,street-segment,0,0
d13-1399,13,Balzac utca,21,Balzac utca 21.,19.054999,47.51579,street-segment,0,1
d13-1400,13,Balzac utca,24,Balzac utca 24.,19.051386,47.51694,street-segment,0,1
d13-1401,13,Balzac utca,25,Balzac utca 25.,19.052763,47.516497,street-segment,0,1
d13-1402,13,Balzac utca,26,Balzac utca 26.,19.058294,47.514689,street-segment,0,0
d13-1403,13,Balzac utca,29,Balzac utca 29.,19.050373,47.517238,street-segment,0,1
d13-1404,13,Balzac utca,30,Balzac utca 30.,19.051304,47.517059,street-segment,0,1
d13-1405,13,Balzac utca,33,Balzac utca 33.,19.054853,47.515882,street-segment,0,1
d13-1406,13,Balzac utca,35,Balzac utca 35.,19.050369,47.517309,street-segment,0,1
d13-1407,13,Balzac utca,39,Balzac utca 39.,19.054908,47.515771,street-segment,0,1
d13-1408,13,Balzac utca,43,Balzac utca 43.,19.052868,47.516468,street-segment,0,1
d13-1409,13,Balzac utca,44/b,Balzac utca 44/b.,19.058331,47.514731,street-segment,0,0
d13-1410,13,Balzac utca,48/a,Balzac utca 48/a.,19.05135,47.517074,street-segment,0,1
d13-1411,13,Balzac utca,48/b,Balzac utca 48/b.,19.05138,47.516981,street-segment,0,1
d13-1412,13,Balzac utca,50/a,Balzac utca 50/a.,19.058441,47.514658,street-segment,0,0
d13-1413,13,Balzsam utca,52,Balzsam utca 52.,19.083825,47.554084,street-segment,0,0
d13-1414,13,Balzsam utca,55,Balzsam utca 55.,19.081885,47.555855,street-segment,0,0
d13-1415,13,Béke utca,5,Béke utca 5.,19.084681,47.53852,street-segment,0,0
d13-1416,13,Béke utca,18/a,Béke utca 18/a.,19.089056,47.546288,street-segment,0,0
d13-1417,13,Béke utca,49,Béke utca 49.,19.088125,47.544315,street-segment,0,0
d13-1418,13,Botond utca,7,Botond utca 7.,19.04396,47.580608,street-segment,0,0
d13-1419,13,Budai Nagy Antal utca,2,Budai Nagy Antal utca 2.,19.049017,47.514177,street-segment,0,1
d13-1420,13,Budai Nagy Antal utca,3,Budai Nagy Antal utca 3.,19.049644,47.513887,street-segment,0,1
d13-1421,13,Budai Nagy Antal utca,4,Budai Nagy Antal utca 4.,19.049296,47.513951,street-segment,0,1
d13-1422,13,Budai Nagy Antal utca,6,Budai Nagy Antal utca 6.,19.049649,47.513845,street-segment,0,1
d13-1423,13,Bulcsú utca,21/a,Bulcsú utca 21/a.,19.063702,47.517814,street-segment,0,0
d13-1424,13,Bulcsú utca,21/b,Bulcsú utca 21/b.,19.063749,47.517844,street-segment,0,0
d13-1425,13,Csanády utca,4/b,Csanády utca 4/b.,19.057166,47.516438,street-segment,0,0
d13-1426,13,Csanády utca,5,Csanády utca 5.,19.053106,47.517837,street-segment,0,1
d13-1427,13,Csanády utca,6/b,Csanády utca 6/b.,19.059293,47.515765,street-segment,0,0
d13-1428,13,Csanády utca,7,Csanády utca 7.,19.056384,47.516678,street-segment,0,0
d13-1429,13,Csanády utca,8,Csanády utca 8.,19.054029,47.517447,street-segment,0,1
d13-1430,13,Csanády utca,11,Csanády utca 11.,19.058796,47.515925,street-segment,0,0
d13-1431,13,Csanády utca,18,Csanády utca 18.,19.0578,47.516281,street-segment,0,0
d13-1432,13,Csanády utca,20,Csanády utca 20.,19.058797,47.515931,street-segment,0,0
d13-1433,13,Csanády utca,21,Csanády utca 21.,19.055152,47.517095,street-segment,0,1
d13-1434,13,Csángó utca,20/d,Csángó utca 20/d.,19.064331,47.526267,street-segment,0,0
d13-1435,13,Csángó utca,21,Csángó utca 21.,19.064664,47.526127,street-segment,0,0
d13-1436,13,Csata utca,14/a,Csata utca 14/a.,19.07481,47.526571,street-segment,0,0
d13-1437,13,Csata utca,28,Csata utca 28.,19.076146,47.527498,street-segment,0,0
d13-1438,13,Dagály utca,9/d,Dagály utca 9/d.,19.063967,47.537552,street-segment,0,0
d13-1439,13,Dévai utca,6,Dévai utca 6.,19.062949,47.519832,street-segment,0,0
d13-1440,13,Dévényi út,10,Dévényi út 10.,19.08341,47.522813,street-segment,0,0
d13-1441,13,Diós utca,3,Diós utca 3.,19.087004,47.525263,street-segment,0,0
d13-1442,13,Diós utca,6,Diós utca 6.,19.087089,47.525229,street-segment,0,0
d13-1443,13,Diós utca,8,Diós utca 8.,19.087093,47.525167,street-segment,0,0
d13-1444,13,Ditrói Mór utca,3,Ditrói Mór utca 3.,19.051465,47.512138,street-segment,0,1
d13-1445,13,Dózsa György út,55,Dózsa György út 55.,19.077878,47.513582,street-segment,0,0
d13-1446,13,Dózsa György út,122,Dózsa György út 122.,19.076296,47.515204,street-segment,0,0
d13-1447,13,Dózsa György út,126,Dózsa György út 126.,19.073265,47.517806,street-segment,0,0
d13-1448,13,Fáy utca,12,Fáy utca 12.,19.072854,47.537412,street-segment,0,0
d13-1449,13,Fáy utca,14,Fáy utca 14.,19.082103,47.535509,street-segment,0,0
d13-1450,13,Fáy utca,16,Fáy utca 16.,19.08282,47.535315,street-segment,0,0
d13-1451,13,Felka utca,4,Felka utca 4.,19.054004,47.515544,street-segment,0,1
d13-1452,13,Felka utca,6,Felka utca 6.,19.054026,47.515483,street-segment,0,1
d13-1453,13,Frangepán utca,15-17,Frangepán utca 15-17.,19.130319,47.453581,street-segment,0,0
d13-1454,13,Frangepán utca,16/b,Frangepán utca 16/b.,19.086712,47.532742,street-segment,0,0
d13-1455,13,Frangepán utca,65/b,Frangepán utca 65/b.,19.196874,47.457562,street-segment,0,0
d13-1456,13,Gergely Győző utca,17,Gergely Győző utca 17.,19.052004,47.516265,street-segment,0,1
d13-1457,13,Gogol utca,24,Gogol utca 24.,19.055449,47.520929,street-segment,0,0
d13-1458,13,Gömb utca,36,Gömb utca 36.,19.11836,47.453883,street-segment,0,0
d13-1459,13,Gyöngyház utca,2,Gyöngyház utca 2.,19.055213,47.51533,street-segment,0,1
d13-1460,13,Gyöngyház utca,4,Gyöngyház utca 4.,19.055233,47.515222,street-segment,0,1
d13-1461,13,Gyöngyház utca,5,Gyöngyház utca 5.,19.055205,47.515229,street-segment,0,1
d13-1462,13,Gyöngyház utca,6,Gyöngyház utca 6.,19.055284,47.515337,street-segment,0,1
d13-1463,13,Gyöngyház utca,12,Gyöngyház utca 12.,19.055298,47.515333,street-segment,0,1
d13-1464,13,Gyöngyösi út,87/b,Gyöngyösi út 87/b.,19.08257,47.547669,street-segment,0,0
d13-1465,13,Hajdú utca,16,Hajdú utca 16.,19.077958,47.534834,street-segment,0,0
d13-1466,13,Hegedűs Gyula utca,3,Hegedűs Gyula utca 3.,19.058199,47.52153,street-segment,0,0
d13-1467,13,Hegedűs Gyula utca,5,Hegedűs Gyula utca 5.,19.052387,47.51238,street-segment,0,1
d13-1468,13,Hegedűs Gyula utca,8,Hegedűs Gyula utca 8.,19.059996,47.525127,street-segment,0,0
d13-1469,13,Hegedűs Gyula utca,9,Hegedűs Gyula utca 9.,19.056141,47.51752,street-segment,0,0
d13-1470,13,Hegedűs Gyula utca,12,Hegedűs Gyula utca 12.,19.055006,47.515859,street-segment,0,1
d13-1471,13,Hegedűs Gyula utca,14,Hegedűs Gyula utca 14.,19.058186,47.521542,street-segment,0,0
d13-1472,13,Hegedűs Gyula utca,15,Hegedűs Gyula utca 15.,19.060079,47.525444,street-segment,0,0
d13-1473,13,Hegedűs Gyula utca,17,Hegedűs Gyula utca 17.,19.057128,47.519225,street-segment,0,0
d13-1474,13,Hegedűs Gyula utca,20,Hegedűs Gyula utca 20.,19.056148,47.517472,street-segment,0,0
d13-1475,13,Hegedűs Gyula utca,20/a,Hegedűs Gyula utca 20/a.,19.056178,47.517541,street-segment,0,0
d13-1476,13,Hegedűs Gyula utca,20/b,Hegedűs Gyula utca 20/b.,19.056055,47.517493,street-segment,0,0
d13-1477,13,Hegedűs Gyula utca,21,Hegedűs Gyula utca 21.,19.053389,47.513695,street-segment,0,1
d13-1478,13,Hegedűs Gyula utca,23,Hegedűs Gyula utca 23.,19.054925,47.515856,street-segment,0,1
d13-1479,13,Hegedűs Gyula utca,24,Hegedűs Gyula utca 24.,19.052215,47.511942,street-segment,0,1
d13-1480,13,Hegedűs Gyula utca,28,Hegedűs Gyula utca 28.,19.057102,47.51922,street-segment,0,0
d13-1481,13,Hegedűs Gyula utca,29/a,Hegedűs Gyula utca 29/a.,19.059341,47.523816,street-segment,0,0
d13-1482,13,Hegedűs Gyula utca,30,Hegedűs Gyula utca 30.,19.060009,47.525124,street-segment,0,0
d13-1483,13,Hegedűs Gyula utca,34,Hegedűs Gyula utca 34.,19.055072,47.515832,street-segment,0,1
d13-1484,13,Hegedűs Gyula utca,36,Hegedűs Gyula utca 36.,19.05819,47.521545,street-segment,0,0
d13-1485,13,Hegedűs Gyula utca,37,Hegedűs Gyula utca 37.,19.060082,47.525592,street-segment,0,0
d13-1486,13,Hegedűs Gyula utca,40,Hegedűs Gyula utca 40.,19.059339,47.523899,street-segment,0,0
d13-1487,13,Hegedűs Gyula utca,46,Hegedűs Gyula utca 46.,19.052108,47.512013,street-segment,0,1
d13-1488,13,Herzen utca,6,Herzen utca 6.,19.051648,47.517401,street-segment,0,1
d13-1489,13,Hollán Ernő utca,3,Hollán Ernő utca 3.,19.050991,47.515457,street-segment,0,1
d13-1490,13,Hollán Ernő utca,4,Hollán Ernő utca 4.,19.0494,47.513361,street-segment,0,1
d13-1491,13,Hollán Ernő utca,6,Hollán Ernő utca 6.,19.052299,47.517406,street-segment,0,1
d13-1492,13,Hollán Ernő utca,7/a,Hollán Ernő utca 7/a.,19.05293,47.518307,street-segment,0,1
d13-1493,13,Hollán Ernő utca,7/b,Hollán Ernő utca 7/b.,19.053047,47.518334,street-segment,0,1
d13-1494,13,Hollán Ernő utca,8,Hollán Ernő utca 8.,19.050297,47.514414,street-segment,0,1
d13-1495,13,Hollán Ernő utca,9,Hollán Ernő utca 9.,19.049401,47.513466,street-segment,0,1
d13-1496,13,Hollán Ernő utca,12,Hollán Ernő utca 12.,19.049352,47.513322,street-segment,0,1
d13-1497,13,Hollán Ernő utca,13-15,Hollán Ernő utca 13-15.,19.051504,47.516316,street-segment,0,1
d13-1498,13,Hollán Ernő utca,16,Hollán Ernő utca 16.,19.050157,47.514487,street-segment,0,1
d13-1499,13,Hollán Ernő utca,18,Hollán Ernő utca 18.,19.049251,47.513338,street-segment,0,1
d13-1500,13,Hollán Ernő utca,22,Hollán Ernő utca 22.,19.052254,47.517459,street-segment,0,1
d13-1501,13,Hollán Ernő utca,25,Hollán Ernő utca 25.,19.049494,47.513481,street-segment,0,1
d13-1502,13,Hollán Ernő utca,28,Hollán Ernő utca 28.,19.049484,47.513406,street-segment,0,1
d13-1503,13,Hollán Ernő utca,29/b,Hollán Ernő utca 29/b.,19.051479,47.516254,street-segment,0,1
d13-1504,13,Hollán Ernő utca,30,Hollán Ernő utca 30.,19.052219,47.517348,street-segment,0,1
d13-1505,13,Hollán Ernő utca,31,Hollán Ernő utca 31.,19.052921,47.518456,street-segment,0,1
d13-1506,13,Hollán Ernő utca,33,Hollán Ernő utca 33.,19.049494,47.513428,street-segment,0,1
d13-1507,13,Hollán Ernő utca,35,Hollán Ernő utca 35.,19.050869,47.515488,street-segment,0,1
d13-1508,13,Hollán Ernő utca,37,Hollán Ernő utca 37.,19.051452,47.516363,street-segment,0,1
d13-1509,13,Hollán Ernő utca,38/a,Hollán Ernő utca 38/a.,19.052363,47.517378,street-segment,0,1
d13-1510,13,Hollán Ernő utca,38/b,Hollán Ernő utca 38/b.,19.052323,47.517462,street-segment,0,1
d13-1511,13,Hollán Ernő utca,46,Hollán Ernő utca 46.,19.052347,47.517324,street-segment,0,1
d13-1512,13,Hollán Ernő utca,47,Hollán Ernő utca 47.,19.053017,47.518457,street-segment,0,1
d13-1513,13,Hollán Ernő utca,48,Hollán Ernő utca 48.,19.050211,47.514476,street-segment,0,1
d13-1514,13,Hollán Ernő utca,49,Hollán Ernő utca 49.,19.049364,47.51346,street-segment,0,1
d13-1515,13,Hollán Ernő utca,50,Hollán Ernő utca 50.,19.049319,47.513338,street-segment,0,1
d13-1516,13,Hollán Ernő utca,51,Hollán Ernő utca 51.,19.050963,47.515444,street-segment,0,1
d13-1517,13,Hollán Ernő utca,54,Hollán Ernő utca 54.,19.052288,47.517336,street-segment,0,1
d13-1518,13,Huba utca,8,Huba utca 8.,19.108446,47.545224,street-segment,0,0
d13-1519,13,Ipoly utca,26/a,Ipoly utca 26/a.,19.052225,47.520821,street-segment,0,0
d13-1520,13,Jakab József utca,5,Jakab József utca 5.,19.063004,47.536977,street-segment,0,0
d13-1521,13,Jász utca,27-31,Jász utca 27-31.,19.087715,47.538482,street-segment,0,0
d13-1522,13,Jász utca,37,Jász utca 37.,19.087742,47.53852,street-segment,0,0
d13-1523,13,Jász utca,47,Jász utca 47.,19.087741,47.538434,street-segment,0,0
d13-1524,13,Jász utca,66/b,Jász utca 66/b.,19.090042,47.54272,street-segment,0,0
d13-1525,13,Jász utca,81/b,Jász utca 81/b.,19.081665,47.527881,street-segment,0,0
d13-1526,13,Jász utca,108,Jász utca 108.,19.080167,47.525125,street-segment,0,0
d13-1527,13,Jászai Mari tér,4/b,Jászai Mari tér 4/b.,19.047424,47.514309,street-segment,0,1
d13-1528,13,Jászai Mari tér,6,Jászai Mari tér 6.,19.047182,47.514082,street-segment,0,1
d13-1529,13,Kádár utca,4,Kádár utca 4.,19.055592,47.51148,street-segment,0,0
d13-1530,13,Kádár utca,6,Kádár utca 6.,19.055454,47.511536,street-segment,0,0
d13-1531,13,Kárpát utca,3,Kárpát utca 3.,19.055446,47.523046,street-segment,0,0
d13-1532,13,Kartács utca,14,Kartács utca 14.,19.077303,47.527895,street-segment,0,0
d13-1533,13,Kassák Lajos út,61,Kassák Lajos út 61.,19.069194,47.528562,street-segment,0,0
d13-1534,13,Kassák Lajos út,79,Kassák Lajos út 79.,19.069179,47.528493,street-segment,0,0
d13-1535,13,Katona József utca,2/d,Katona József utca 2/d.,19.095676,47.554777,street-segment,0,0
d13-1536,13,Katona József utca,2/e,Katona József utca 2/e.,19.095721,47.554811,street-segment,0,0
d13-1537,13,Katona József utca,9-11,Katona József utca 9-11.,19.051318,47.513944,street-segment,0,1
d13-1538,13,Katona József utca,10/a,Katona József utca 10/a.,19.047715,47.515029,street-segment,0,1
d13-1539,13,Katona József utca,14,Katona József utca 14.,19.054988,47.512758,street-segment,0,1
d13-1540,13,Katona József utca,17,Katona József utca 17.,19.096152,47.553494,street-segment,0,0
d13-1541,13,Katona József utca,21,Katona József utca 21.,19.048517,47.514868,street-segment,0,1
d13-1542,13,Katona József utca,23/a,Katona József utca 23/a.,19.047805,47.515081,street-segment,0,1
d13-1543,13,Katona József utca,24,Katona József utca 24.,19.053682,47.513137,street-segment,0,1
d13-1544,13,Katona József utca,25,Katona József utca 25.,19.055949,47.512483,street-segment,0,1
d13-1545,13,Katona József utca,26,Katona József utca 26.,19.056839,47.512203,street-segment,0,0
d13-1546,13,Katona József utca,28,Katona József utca 28.,19.095738,47.554937,street-segment,0,0
d13-1547,13,Katona József utca,31,Katona József utca 31.,19.052879,47.513412,street-segment,0,1
d13-1548,13,Katona József utca,39,Katona József utca 39.,19.056715,47.512272,street-segment,0,0
d13-1549,13,Katona József utca,41,Katona József utca 41.,19.095634,47.554829,street-segment,0,0
d13-1550,13,Kerekes utca,11/b,Kerekes utca 11/b.,19.083888,47.52603,street-segment,0,0
d13-1551,13,Kerekes utca,25,Kerekes utca 25.,19.08302,47.526562,street-segment,0,0
d13-1552,13,Kis Gömb utca,1,Kis Gömb utca 1.,19.06082,47.525696,district-bbox,0,0
d13-1553,13,Kis Gömb utca,25,Kis Gömb utca 25.,19.055545,47.518586,district-bbox,0,0
d13-1554,13,Kresz Géza utca,14,Kresz Géza utca 14.,19.058492,47.516715,street-segment,0,0
d13-1555,13,Kresz Géza utca,16,Kresz Géza utca 16.,19.058277,47.516457,street-segment,0,0
d13-1556,13,Kresz Géza utca,17,Kresz Géza utca 17.,19.056088,47.513211,street-segment,0,1
d13-1557,13,Kresz Géza utca,18,Kresz Géza utca 18.,19.055225,47.512062,street-segment,0,1
d13-1558,13,Kresz Géza utca,21,Kresz Géza utca 21.,19.057417,47.51536,street-segment,0,0
d13-1559,13,Kresz Géza utca,24,Kresz Géza utca 24.,19.058124,47.516417,street-segment,0,0
d13-1560,13,Kresz Géza utca,26,Kresz Géza utca 26.,19.055185,47.512173,street-segment,0,1
d13-1561,13,Kresz Géza utca,29,Kresz Géza utca 29.,19.057523,47.515408,street-segment,0,0
d13-1562,13,Kresz Géza utca,32,Kresz Géza utca 32.,19.058278,47.516374,street-segment,0,0
d13-1563,13,Kresz Géza utca,36,Kresz Géza utca 36.,19.056859,47.514584,street-segment,0,0
d13-1564,13,Lehel utca,4/c,Lehel utca 4/c.,19.075598,47.524517,street-segment,0,0
d13-1565,13,Lehel utca,19,Lehel utca 19.,19.141079,47.459205,street-segment,0,0
d13-1566,13,Mór utca,2-4,Mór utca 2-4.,19.08357,47.523842,street-segment,0,0
d13-1567,13,Mór utca,10/a,Mór utca 10/a.,19.082782,47.524407,street-segment,0,0
d13-1568,13,Palócz utca,10,Palócz utca 10.,19.066421,47.516806,district-bbox,0,0
d13-1569,13,Palócz utca,18,Palócz utca 18.,19.066563,47.525396,district-bbox,0,0
d13-1570,13,Pannónia utca,4,Pannónia utca 4.,19.1255,47.45484,street-segment,0,0
d13-1571,13,Pannónia utca,6,Pannónia utca 6.,19.125365,47.448844,street-segment,0,0
d13-1572,13,Pannónia utca,8,Pannónia utca 8.,19.058472,47.524782,street-segment,0,0
d13-1573,13,Pannónia utca,9,Pannónia utca 9.,19.052779,47.51496,street-segment,0,1
d13-1574,13,Pannónia utca,14,Pannónia utca 14.,19.126772,47.461782,street-segment,0,0
d13-1575,13,Pannónia utca,15,Pannónia utca 15.,19.051061,47.512494,street-segment,0,1
d13-1576,13,Pannónia utca,17/a,Pannónia utca 17/a.,19.057356,47.52274,street-segment,0,0
d13-1577,13,Pannónia utca,17/b,Pannónia utca 17/b.,19.057417,47.52277,street-segment,0,0
d13-1578,13,Pannónia utca,18,Pannónia utca 18.,19.125621,47.450908,street-segment,0,0
d13-1579,13,Pannónia utca,19,Pannónia utca 19.,19.051253,47.513022,street-segment,0,1
d13-1580,13,Pannónia utca,21,Pannónia utca 21.,19.056149,47.52021,street-segment,0,0
d13-1581,13,Pannónia utca,25,Pannónia utca 25.,19.054783,47.51781,street-segment,0,1
d13-1582,13,Pannónia utca,30,Pannónia utca 30.,19.125485,47.454741,street-segment,0,0
d13-1583,13,Pannónia utca,31,Pannónia utca 31.,19.052325,47.514384,street-segment,0,1
d13-1584,13,Pannónia utca,33,Pannónia utca 33.,19.125821,47.453815,street-segment,0,0
d13-1585,13,Pannónia utca,36,Pannónia utca 36.,19.053675,47.516321,street-segment,0,1
d13-1586,13,Pannónia utca,39,Pannónia utca 39.,19.058958,47.525783,street-segment,0,0
d13-1587,13,Pannónia utca,40,Pannónia utca 40.,19.126729,47.461634,street-segment,0,0
d13-1588,13,Pannónia utca,44,Pannónia utca 44.,19.125531,47.450927,street-segment,0,0
d13-1589,13,Pannónia utca,48,Pannónia utca 48.,19.126384,47.458701,street-segment,0,0
d13-1590,13,Pannónia utca,50,Pannónia utca 50.,19.050824,47.512241,street-segment,0,1
d13-1591,13,Pannónia utca,54,Pannónia utca 54.,19.126813,47.462959,street-segment,0,0
d13-1592,13,Pannónia utca,56,Pannónia utca 56.,19.12537,47.454769,street-segment,0,0
d13-1593,13,Pannónia utca,64,Pannónia utca 64.,19.055639,47.519186,street-segment,0,0
d13-1594,13,Petneházy utca,12,Petneházy utca 12.,19.07273,47.534354,street-segment,0,0
d13-1595,13,Petneházy utca,20/b,Petneházy utca 20/b.,19.084892,47.53189,street-segment,0,0
d13-1596,13,Petneházy utca,33,Petneházy utca 33.,19.087493,47.531096,street-segment,0,0
d13-1597,13,Petneházy utca,38,Petneházy utca 38.,19.069045,47.535018,street-segment,0,0
d13-1598,13,Pozsonyi út,1,Pozsonyi út 1.,19.048588,47.514011,street-segment,0,1
d13-1599,13,Pozsonyi út,3,Pozsonyi út 3.,19.05162,47.518488,street-segment,0,1
d13-1600,13,Pozsonyi út,4,Pozsonyi út 4.,19.053088,47.521394,street-segment,0,0
d13-1601,13,Pozsonyi út,5,Pozsonyi út 5.,19.060021,47.579944,street-segment,0,0
d13-1602,13,Pozsonyi út,7,Pozsonyi út 7.,19.089623,47.554661,street-segment,0,0
d13-1603,13,Pozsonyi út,8,Pozsonyi út 8.,19.051737,47.518595,street-segment,0,1
d13-1604,13,Pozsonyi út,10,Pozsonyi út 10.,19.060169,47.579978,street-segment,0,0
d13-1605,13,Pozsonyi út,12,Pozsonyi út 12.,19.089647,47.554706,street-segment,0,0
d13-1606,13,Pozsonyi út,14,Pozsonyi út 14.,19.053201,47.521364,street-segment,0,0
d13-1607,13,Pozsonyi út,15-17,Pozsonyi út 15-17.,19.060071,47.579956,street-segment,0,0
